обо́и (pl),wallpaper,g pl обоев,,
обороня́ться/оборони́ться (от +g),to defend os (from),i обороняюсь,,
обречённый,doomed,,,
оброни́ть (р) (+a),to drop (and lose) / let fall,"p оброню, обронишь / no i / обронить замечание to let fall a remark, comment",,
обстоя́тельный,"detailed, thorough",,,
обстре́л,bombardment,,,
обуча́ть/обучи́ть (+a +d),to teach (s.o. sth),,,
обы́денный,ordinary,,,
оки́дывать/оки́нуть (взгля́дом),to glance over,,,
оккупацио́нный,occupation (adj),,,
око́вы (pl),fetters,g pl оков,,
опережа́ть/опереди́ть (+a),to outstrip / forestall,"p опережу, опередишь",,
оправля́ться/опра́виться,to recover,,,
организо́ванность (f),good organization,f,,
организо́вывать/организова́ть (+a),to organize,,,
оруди́йный,"gun, cannon (adj)",,,
освобождённый,"liberated, free",,,
о́сенью,in autumn,,,
оскорби́тельный,insulting,,,
слабе́ть/о-,to become weak,"p ослабею, ослабеешь / слабеть/ослабевать i",,
ослепи́тельный,dazzling,,,
оснаща́ть/оснасти́ть (+a +inst),to equip (sth with sth),"p оснащу, оснастишь",,
осознава́ть/осозна́ть (+a),to realize,,,
остально́е,"the rest, remainder",,,
стричь/о- (+a),"to cut, clip","p остригу, острижёшь, остригут, past остриг, остригла / стричь i/ остригать i",,
острово́к,islet,,,
отбо́й,"beating off, repulsion / retreat",,,
отбыва́ть/отбыть (+a),to serve (a period of time) / (bookish) depart,"p отбуду, отбудешь, f past отбыла",,
отва́га,courage,,,
отва́ливать/отвали́ть (+a),to push away (sth heavy) / cast off (boat),"p отвалю, отвалишь",,
отве́сный,steep,,,
о́тклик,response,,,
отры́вок,excerpt,,,
оши́бочный,mistaken,,,
панихи́да,requiem,,,
паро́м,ferry,,,
пасси́вный,passive,,,
певе́ц,singer,,,
пе́пельница,ashtray,,,
перебра́сывать/перебро́сить (+a че́рез +a),to throw over,"p переброшу, перебросишь",,
переду́мывать/переду́мать,to change one’s mind,,,
перекрыва́ть/перекры́ть (+a),to cover again / block off,"p перекрою, перекроешь",,
перелёт,flying over / migration (birds),,,
переноси́ться/перенести́сь,to be carried (over),"i переношусь, переносишься",,
переодева́ться/переоде́ться,to change one’s clothes / disguise os,,,
переплета́ться/переплести́сь,to be interwoven,,,
перерабо́тка,reworking,,,
переступа́ть/переступи́ть (+a or че́рез +a),to step over,"p переступлю, переступишь",,
перси́дский,Persian,,,
персона́л,"personnel, staff",,,
пили́ть (i) (+a),to saw / (coll) nag,"i пилю, пилишь",,
пласти́ческий,plastic (adj) / artistically expressive,,,
плени́тельный,captivating,,,
пло́тность (f),solidity / density,f,,
поба́иваться (i) (+g),to be rather afraid of,,,
грузи́ться/по-,"to get on board, embark",,,
погру́зка,loading,,,
подавля́ть (i) (+a),to suppress,i подавляю / подавить,,
подпира́ть/подпере́ть (+a),to prop up,"p подопру, подопрёшь, past подпёр, подпёрла",,
подставля́ть/подста́вить (+a под +a),to put under,"i подставляю / p подставлю, подставишь",,
подта́лкивать/подтолкну́ть (+a),to push slightly / (coll) urge on,,,
подтя́нутый,"self-controlled / well turned out, smart",,,
же́ртвовать/по- (+a),to donate / (+inst) sacrifice,p пожертвую,,
покрыва́ло,cover / bedspread,,,
полови́ца,floorboard,,,
полу́чка,"pay, wages (coll)",,,
по́лый,hollow,,,
маха́ть/по- (+inst),to wave (for a while),"p помашу, помашешь",,
ме́длить/по-,"to delay, hesitate",,,
мере́щиться/по-,"to seem (coll), imagine",,,
помёт,"dung, droppings",,,
поме́тка,"mark, note",g pl пометок,,
по́прище,field (of activity),,,
попу́тно,on the way / in passing,,,
попу́тный,accompanying / passing,попутный ветер favourable wind,,
ра́довать/по- (+a),"to gladden, please",p порадую,,
ра́доваться/по- (+d),to be glad (at),p порадуюсь,,
поражённый,defeated / astounded,,,
поры́висто,jerkily / suddenly,,,
постига́ть/пости́чь (+a),to comprehend / befall,"p постигну, постигнешь, past постиг, постигла",,
потемне́вший,darkened,,,
толкова́ть/по- (о +pr с +inst),to have a talk about sth with s.o. (coll),p потолкую,,
пото́мственный,hereditary,,,
потрясённый,"staggered, stunned",,,
по́хороны (pl),funeral,"g pl похорон, d pl похоронам",,
по-челове́чески,like a human being,,,
почём,how much? / how? (coll),Почём виноград? How much are the grapes?,,
почтальо́н,postman,,,
почте́ние,respect,,,
пре́док,ancestor,,,
предсказа́ние,prediction,,,
премье́ра,"premiere, first night",,,
препя́тствовать (i) (+d),to hinder,i препятствую,,
пригля́дываться/пригляде́ться (к +d),to look closely at (coll),"p пригляжусь, приглядишься",,
при́город,suburb,,,
приёмный,reception (adj) / adopted,,,
призе́мистый,"stocky, squat",,,
прикрыва́ться/прикры́ться (+inst),"to use as a cover, hide behind",,,
примени́тельно (к +d),with reference to,,,
примыка́ть (i) (к +d),"to join, side with / (i only) примкнуть p adjoin, be adjacent to",,,
припо́днятый,elated,,,
прихва́тывать/прихвати́ть (+a),to grip / fasten / take (coll),"p прихвачу, прихватишь",,
причиня́ть/причини́ть (+a),to cause,i причиняю,,
буди́ть/про- (+a),to awaken,"p пробужу, пробудишь / будить i/пробуждать i",,
пробыть (р),to spend (a certain time),"p пробуду, пробудешь, past пробыл, пробыла, пробыло",,
проголода́ться (р),to get hungry,,,
продвига́ться/продви́нуться,"to advance, move forward",,,
продово́льственный,food (adj),продовольственный магазин food shop,,
продукти́вность (f),productivity,f,,
прое́зд,thoroughfare / journey,,,
про́звище,nickname,,,
престу́пность (f),"crime, criminality",f,,
прока́т,hire,,,
прокля́тие,curse,,,
пролеза́ть/проле́зть (в +a),"to climb through, go through","p пролезу, пролезешь, past пролез, пролезла",,
проме́нивать/променя́ть (+a на +a),to exchange (sth for sth),p променяю,,
про́мысел,"trade, business",,,
пронзи́тельный,penetrating,,,
полноце́нный,"genuine, complete, of good quality",полноценная пища proper food,,
просве́т,shaft of light / aperture,,,
прости́тельно,pardonably,,,
противопоставля́ть/противопоста́вить (+a +d),"to contrast (sth with sth), set sth against sth","i противопоставляю / p противопоставлю, противопоставишь",,
протя́жно,"slowly, lingeringly / with a drawl",,,
публика́ция,publication,,,
пуск,"starting up, launch",,,
пятёрка,the number five / excellent (exam mark),g pl пятёрок,,
развито́й,"developed, mature",,,
разговори́ться (p),to become talkative,,,
разева́ть/рази́нуть (+a),to gape (coll),p разинуть рот to gape,,
разогрева́ть/разогре́ть (+a),to heat up,"p разогрею, разогреешь",,
разраста́ться/разрасти́сь,"to grow, expand, spread","p разрастётся, past разросся, разрослась",,
разреза́ть / разре́зать (i/p) (+a),to cut up,"разреза́ть/разре́зать / p разре́жу, разре́жешь",,
разузнава́ть/разузна́ть (+a),to find out,,,
разъе́зд,"departure, dispersal",разъезды travels,,
разъясне́ние,explanation,,,
распроща́ться (p) (с +inst),to say goodbye (to s.o.) (coll),also распроститься р,,
